text,label
Trang update lại người nhận form giùm chị,Giao việc
Lâm viết sẵn cái draft email xin lỗi khách hàng r đưa sếp xem,Soạn báo cáo
forward cái mail confirm lịch phỏng vấn của ứng viên cho các anh phỏng vấn viên giùm,Gửi/Trả lời email
Hẹn các bác tài xế xe tải họp quán triệt lại quy định giao nhận hàng lúc 4h chiều nay.,Lên lịch họp
Nga chốt sơ đồ lắp hệ thống kệ sắt trong kho hàng trung chuyển,Phê duyệt
a Sơn chốt lịch hẹn a Hùng làm người liên hệ thay thế lúc khẩn cấp,Lên lịch họp
A Tuấn ổng bảo ổng có gọi cho m r nhe ổng nhắn lại là m rảnh thì alo ổng để bàn vụ r nha m nhớ gọi lại cho ổng nhe,Gửi/Trả lời email
Uyển approve phương án fix lỗi bị apple store reject hqua đi e,Phê duyệt
Mai ra máy in bắn hết mã vận đơn của tiktok shop trc 10h sáng cbi giao cho shipper,Tạo nhắc nhở
Duyên làm slide tổng kết kết quả a/b testing cái landing page tết đi m,Soạn báo cáo
Thảo lấy data r gọi nhắc nợ mấy kh trễ hạn thanh toán trc eod nay nghen,Tạo nhắc nhở
Anh Phát gửi báo cáo lỗi hệ thống cho sếp Khang và anh Lâm kèm theo ba ví dụ minh họa cụ thể,Lên lịch họp
m update số liệu r lên bc kpi chi nhánh hcm gửi sếp lẹ đi Danh,Soạn báo cáo
note lại giúp mình là phải hoàn thành xong cái task tối ưu data trước giờ nghỉ trưa,Tạo nhắc nhở
Mi lên lịch họp ban tổ chức giải bóng đá nội bộ công ty vào 4h chiều mai nhe.,Lên lịch họp
Lãm làm báo cáo thống kê số tiền tiết kiệm đc nhờ xài spot instance trên aws tháng rồi nha,Soạn báo cáo
Anh Tuấn cho rằng chị Thủy là người nắm rõ nhất cách triển khai việc này mặc dù trước đó anh Bảo từng báo cáo đội của chị Thủy đang bị quá tải công việc,Tạo nhắc nhở
"chị Hương ơi theo dõi giúp e vụ gia hạn tên miền tên miền công ty đi, sắp hết hạn rồi",Giao việc
Set lịch sync với team pháp chế về vụ kiện bản quyền sáng t3 nha Bằng.,Lên lịch họp
em gửi email đính kèm danh sách khách hàng VIP tháng trước cho đối tác giúp chị,Gửi/Trả lời email
Hân chốt màu dress code cho đêm gala dinner đợt company trip đi,Phê duyệt
anh Tuấn chốt lịch họp với sếp về kế hoạch giải ngân ngân sách tháng 11 đi,Lên lịch họp
Hương lên file tracking phân tích các ctrinh khuyến mãi tết của đối thủ nha,Soạn báo cáo
Ân xem rùi chốt cái báo cáo đánh giá xưởng gia công mới đi m,Phê duyệt
Tuấn ơi chuyển tiếp thông tin liên hệ của Nader cho Jackie giúp t với,Gửi/Trả lời email
anh Đăng vừa gửi bảng tính cập nhật trạng thái phễu khách hàng cho anh Lâm,Soạn báo cáo
Anh Tùng xem lại vị trí lưu file cấu hình xml trong cây thư mục dự án xem chuẩn chưa nhé,Giao việc
Mọi người cố gắng fix xong 3 cái issue này trước 15/6 để kịp ra mắt tính năng mới nha,Tạo nhắc nhở
"Bảo ơi phản hồi lại mail của Bảo về danh sách nhập liệu CW nhé, xác nhận xóa tên ai",Gửi/Trả lời email
anh Hải soạn tài liệu nhấn mạnh thế mạnh vượt trội của công ty chúng ta,Soạn báo cáo
Em cf lại xem dùng server mới chạy dự án đợt này đã tối ưu nhất chưa nha.,Phê duyệt
Điệp approve cái merge request thay đổi cấu hình gitlab runner để chạy CI/CD nhanh hơn đi,Phê duyệt
Lan theo dõi với nhóm kiểm thử xem còn bao nhiêu lỗi phần mềm lỗi ưu tiên cao chưa close trước release,Giao việc
Hỏi lại coi ông đó bắt đầu ký hợp đồng từ ngày nào vậy em,Giao việc
Tòng viết báo cáo các chỉ số chịu tải của server sau đợt chạy load test chuẩn bị sale,Soạn báo cáo
Chị Vy gửi tài liệu phân quyền do sếp Tuấn duyệt r phàn nàn vụ sếp phải tự duyệt gần như mọi hợp đồng á,Giao việc
Ngân đính kèm uỷ nhiệm chi vô mail rồi gửi cho vendor confirm nha,Gửi/Trả lời email
Cường chốt phương án thuê xe tải chở hàng tết để t làm hợp đồng,Phê duyệt
m set cái lịch meeting vs sếp Tuấn vs a Minh vào sáng thứ sáu nhe để chốt lại toàn bộ quy trình release cho dự án mới,Lên lịch họp
Trang check sao kê vcb xem tiền thằng mỏ neo vào ch r báo a trc 10h sáng,Tạo nhắc nhở
Team gửi email thông tin điểm đến khóa đào tạo cho anh em đặt vé máy bay với book phòng nha,Gửi/Trả lời email
t mới gửi mã vận đơn qua email rồi đó m check xem,Gửi/Trả lời email
tí Mai soạn cái email thông báo ctrinh kmai 8/3 gửi list KH VIP trc 11h nha,Gửi/Trả lời email
Hẹn bên cung cấp bao bì qua xưởng test khả năng chịu nhiệt của hộp nhựa thứ 4 đi.,Lên lịch họp
cương đính kèm bản thuyết trình dự án vô thư điện tử rồi gửi đối tác trc 5h chiều,Gửi/Trả lời email
Tường ck đóng tiền điện cn 2 trc mùng 5 k nhà nước cắt h,Tạo nhắc nhở
m soạn nốt cái slide presentation để t5 này báo cáo sếp Đức nhé,Soạn báo cáo
A Hoàng update list chứng chỉ cần thiết r phổ biến cho nhóm ba rà soát đi,Giao việc
Minh duyệt danh sách nhân sự đc cấp slot đậu ô tô dưới hầm tháng này,Phê duyệt
a Khang chốt khung giờ go-live app mới trc 3h chiều nay nhé,Phê duyệt
fw cái mail này qua cho bác Dũng đọc để nắm tình hình,Gửi/Trả lời email
Set lịch buổi test tính năng thanh toán bằng Apple Pay với đối tác ngân hàng sáng mai.,Lên lịch họp
Thu soạn r gửi offer letter cho bé sale mới trc 4h chiều nhe e,Tạo nhắc nhở
anh Hải chốt phương án cài đặt phần mềm quản lý lên một máy tính dự phòng,Lên lịch họp
a Nam ơi chuyển tiếp cái link tài liệu thuyết trình lên intranet cho nhóm kinh doanh giúp nhé,Gửi/Trả lời email
Oanh sắp xếp thời gian gặp nhà cung cấp bao bì vào đầu tuần sau giùm mình.,Lên lịch họp
chị Ngọc phản hồi email rằng phần tử vi của cô khá đúng với thực tế nhưng có vài lời cảnh báo hơi khó hiểu khiến cô băn khoăn,Gửi/Trả lời email
c Lan fwd email cho sếp Hùng để tóm tắt tình hình team mình nha,Gửi/Trả lời email
Book giùm buổi giải đáp thắc mắc về thuế TNCN cho toàn thể nhân viên sáng t6 nha.,Lên lịch họp
Tình hình công nợ bên đó sao rồi sếp tính phương án xử lý tiếp theo thế nào đây,Giao việc
forward cái mail chứa hóa đơn server AWS tháng này qua cho sếp check đi mng,Gửi/Trả lời email
Lan ơi chuyển tiếp email của Đạt về project Visto cho toàn nhóm AE nhé,Gửi/Trả lời email
sâm approve cái ticket xin cấp quyền root server cho bạn devops mới vô nha,Phê duyệt
Hẹn luật sư tư vấn vụ cty bị đối thủ ăn cắp bản quyền hình ảnh vào thứ 4 này giùm.,Lên lịch họp
Đừng quên điều chuyển thằng Huy sang phụ trách phần test tự động nha,Tạo nhắc nhở
a Ngôn xem và duyệt nháp chính sách thưởng tháng 13 năm nay giúp HR ạ,Phê duyệt
Lan review lại bản thỏa thuận với đối tác và cho t ý kiến trước thứ 2,Phê duyệt
mọi người đều thống nhất đây là khoản đầu tư hợp lý cho chiến dịch tiếp thị,Phê duyệt
cường xuất data làm cái bảng phân tích cohort retention của user mới tải app tháng 5,Soạn báo cáo
Anh Hùng rep mail báo là chuyến đi công tác bên Đức bị hủy r nha,Gửi/Trả lời email
Thiện approve việc dump database từ production đem xuống môi trường staging cho ae test,Phê duyệt
Thái lập bảng báo cáo các khoản chi phí sửa chữa xe nâng hàng trong quý 3,Soạn báo cáo
m vô check lại mấy cái file vừa commit trên git nha Nam để đảm bảo là cái bug tải data nó đc fix triệt để trước khi mình release bản mới,Giao việc
anh em set lịch meeting để thảo luận cụ thể về kiến trúc hệ thống đợt này nha,Lên lịch họp
Chị Diễm báo cáo rằng một đoạn mã lệnh liên tục bị lỗi trên một số giao diện và thắc mắc liệu có phải do máy tính chưa kết nối mạng không,Soạn báo cáo
Anh em QA confirm lại xem mấy cái index này có khớp với truy vấn trên database thật k nha,Tạo nhắc nhở
Mai lên lịch họp review campaign mkt tháng này vào chiều t6 nha m.,Lên lịch họp
anh giải thích rõ lý do chọn thời gian bảo trì hệ thống lúc nửa đêm giúp em nha,Soạn báo cáo
Hương check lại xem mấy bug hôm qua đã fix xong chưa rồi gửi ID cho c nha,Giao việc
minh thu hồi lại toàn bộ laptop vs thẻ nhân viên của mấy ông sale vừa nghỉ việc nhe để bàn giao lại cho hr chốt sổ cuối tháng,Giao việc
đoan duyệt bảng ngân sách thưởng tết nhân viên năm nay để báo sếp tổng nhe,Phê duyệt
Tuấn lấy ds lead đổ về từ cái webinar hqa gọi follow up hết trong hnay luôn nhe e,Tạo nhắc nhở
bạn hỏi team dev xem khi nào có bản fix cho mấy cái bug này nhé ạ,Giao việc
Uy duyệt bộ câu hỏi phỏng vấn giám đốc cho báo VNExpress tuần sau nha,Phê duyệt
hương in giùm a mấy bản báo cáo tài chính r mang vô phòng họp nhe vì 9h sáng nay mấy sếp lớn bắt đầu họp r,Giao việc
bảo confirm lại danh sách kols tham gia event ra mắt mĩ phẩm trc 3h,Phê duyệt
Lan nộp tờ khai thuế môn bài lên trang thuedientu trc 5h chiều nay nha e,Tạo nhắc nhở
Anh Khoa đánh giá cao chuyên môn kỹ thuật nhưng e ngại về kỹ năng kinh doanh và kiến thức mảng mạng không dây của ứng viên này,Lên lịch họp
Sinh duyệt chi phí tích hợp phần mềm CRM với hệ thống tổng đài ảo giúp team tech,Phê duyệt
A Tuấn cho e xin vài cái luận điểm để e bắt đầu soạn plan nhe,Soạn báo cáo
Tớ mới gửi cái plan triển khai đa ngôn ngữ cho team rồi mng check thời hạn hoàn thành nha,Gửi/Trả lời email
Bảo ba tháng vừa qua bộ phận phát triển nguồn nhân lực của công ty đã tổ chức rất nhiều khóa học nâng cao kỹ năng mềm và kỹ năng giao tiếp cho nhân viên bán hàng đó. Ban lãnh đạo muốn đánh giá xem chất lượng công việc có cải thiện sau khi được đào tạo không. Em thu thập bài kiểm tra cuối khóa và lập báo cáo kết quả đào tạo nhân viên quý này gửi cho anh rà soát nhé.,Soạn báo cáo
Kiên approve chiến dịch chạy ads facebook mảng mỹ phẩm nhe,Phê duyệt
Hẹn bên nhà thầu thi công văn phòng mới lên chốt bản vẽ layout trưa mai.,Lên lịch họp
Trong nhóm đang có chút bối rối bắt đầu từ chị Bích về cách sử dụng thuộc tính ngôn ngữ ở cấp độ ứng dụng và giao diện,Phê duyệt
a Mạc duyệt kịch bản xử lý khiếu nại khách hàng mới cho đội call center nhe,Phê duyệt
Hẹn quản lý kho miền Trung họp rà soát hao hụt hàng hoá cuối năm vào đầu giờ chiều mai.,Lên lịch họp
bạn Hợp đính kèm cái quotation pdf vô mail rồi gửi khách chốt giá đi,Gửi/Trả lời email
Tú soạn plan chuẩn bị qua talk vs bên Accenture nha nhớ bám sát mấy cái mục tiêu sếp giao,Soạn báo cáo
Tín hẹn team pháp chế họp rà soát quy chế lương thưởng nội bộ vào 9h sáng thứ 5.,Lên lịch họp
Gấm chốt cái key visual cho chiến dịch mùa hè để các kênh resize banner,Phê duyệt
Lan liên hệ vs sếp Hùng hỏi lịch trống của ổng r book giùm a một buổi ăn trưa giao lưu vs team mình vào 12h trưa thứ tư nhe,Lên lịch họp
m chia task cho ae r add hết đống detail của cái build vô giùm c nhe,Giao việc
M rep mail ông Sơn nhe ổng bảo đang test cái IE vs I-mode bên Merill-Lynch r đó có gì m hỏi bả xem bả đánh giá sao r gửi cho mn coi nhe,Gửi/Trả lời email
Bảo book lịch gặp sếp Minh để xin duyệt đề xuất mở rộng nhân sự trước thứ 6,Lên lịch họp
Vinh nhớ cắm tool chạy data migration trc tối t7 tuần này nhe,Tạo nhắc nhở
Hảo tổng hợp báo cáo tỉ lệ hao hụt hư hỏng thùng carton đóng gói trong tháng 5 đi,Soạn báo cáo
Forward mail ticket cấp quyền truy cập hệ thống ERP cho bên admin duyệt,Gửi/Trả lời email
hưng vô duyệt hợp đồng dịch vụ vệ sinh kho bãi định kỳ năm nay đi a,Phê duyệt
Book phòng nhỏ để team ngồi nghe báo cáo từ đơn vị nghiên cứu thị trường Nielsen t5 nhe.,Lên lịch họp
Anh Lâm lo ngại việc báo giá này có thể làm lộ thông tin bảo mật về hạ tầng của công ty nên anh Phát chỉ đạo anh chỉ cần đưa ra một con số ước tính sơ bộ,Soạn báo cáo
Khang tìm mua mấy cái server cấu hình cao cho phòng IT đợt này nha,Giao việc
Book phòng họp nhỏ để team UX research báo cáo kết quả phỏng vấn người dùng chiều t3.,Lên lịch họp
Toàn Soạn thảo ROI của chiến dịch tung sản phẩm mới nhe a,Soạn báo cáo
Sơn fwd lại cái báo giá tính năng alerts cho phòng ban check nha,Gửi/Trả lời email
Minh attach cái file JD bản word vô mail gửi cho headhunter rùi báo a,Gửi/Trả lời email
Book phòng lớn chiều nay để sếp chạy dry-run cho buổi lên sóng Shark Tank tuần sau.,Lên lịch họp
